Census_Tract,Year,PM2.5,Diabetes,Percent_Black_Only,Percent_American_Indian_and_Alaska_Native_Only,Percent_Hispanic,Education,Linguistic_Isolation,Unemployment,Poverty,latino_bin
6059076102,2014,13.0039,8.25,4.5,0.4,45.2,28.3,18,2.2,15.8,0
6059076103,2014,12.7665,10,0.2,0,60.8,34.4,22,5.9,13.4,0
6059076201,2014,13.0425,7.6,1.8,0.6,27.8,12.6,5.6,2.6,7.8,1
6059076202,2014,12.9896,8.4,1.7,0.8,35.8,11.5,11,7.5,12.6,1
6059076204,2014,13.0425,10,0.5,0,71,38.9,38.9,6.3,23.6,1
6059076205,2014,13.0039,6.9,0.9,0,36.5,20.1,10.5,6,15.1,1
6059076206,2014,12.9347,9.5,0.2,0,31.7,20,13.1,5.2,6.8,1
6059076208,2014,13.0425,8.6,0.9,0.2,32.5,7.3,5.7,7.6,9.5,1
6059086301,2014,12.9176,11.1,0.9,0,77.6,35.9,28.5,8.8,14.9,1
6059086303,2014,13.0425,7.5,4.1,0,44.1,14.4,8.3,4.9,9.9,1
6059086304,2014,13.0425,9.1,2.9,0,51,22.2,16.3,6.2,10.9,1
6059086305,2014,13.0425,9.9,1.7,0.3,46.2,14.2,14,7.7,11.6,1
6059086306,2014,13.0425,9.1,1.6,0,51.6,22.7,21,7.6,8.3,1
6059086402,2014,13.0425,10.4,2.2,0,67.1,28.9,19.7,11,20.5,1
6059086404,2014,12.9176,11.3,0.1,0.1,79.1,36.9,29,8.1,20.3,1
6059086405,2014,12.9176,10.9,4.7,0.4,83.4,45.8,35.3,5.8,25.6,1
6059086406,2014,13.0425,8.9,1.3,0,61,20.8,25.9,7,16.5,1
6059086407,2014,13.0425,8.5,1.4,0.8,56.6,24.4,19.7,5.9,13.1,1
6059086501,2014,12.9176,10.8,1.6,0,80.2,44.1,35.9,7.1,21.6,1
6059086502,2014,12.9176,11.4,2.3,0,89.4,57.5,51,8.6,27.7,1
6059086601,2014,12.9176,12.3,2.6,0,82,41,30.2,10.4,37.3,0
6059086602,2014,12.9176,10.3,1.5,0,67.2,30.5,28.1,8.3,28.7,1
6059086701,2014,13.1447,8.4,0.9,0,51.5,16.5,12.9,9.4,14.9,1
6059086702,2014,12.9176,9.5,2.4,0,68.6,32.2,26.9,8.7,19.8,1
6059086801,2014,13.1447,8.85,0.1,0,40.4,12.1,10.5,4.8,6.9,1
6059086802,2014,13.1447,10.1,3.2,0,55.2,26.5,20,9.1,18.2,1
6059086803,2014,13.1447,12.2,7.8,0.1,29.7,15.8,9.9,7.5,18.7,1
6059086901,2014,12.9375,10.9,7.1,0.1,47.5,25.9,17.8,6.9,29.8,1
6059086902,2014,13.1447,11.8,2.4,0,35.2,22.3,13.9,6.9,17.7,1
6059086903,2014,13.1447,9.3,0.9,0.1,62.2,24.9,20.6,8.4,13.5,1
6059087001,2014,13.1447,10.9,6.4,0,54,23.7,25.5,9,21.8,1
6059087002,2014,13.1447,9.9,2.1,0,48.8,21.6,13.4,11,13.4,1
6059087101,2014,13.1447,8.1,6.2,0,36.8,18,13.6,3.3,13.1,1
6059087102,2014,13.1447,8.8,5.3,0,58,26,23,8.8,26,1
6059087103,2014,12.9176,9.7,1.4,0,37.1,25.6,15.3,5.3,12.4,1
6059087105,2014,12.9176,9.9,0.3,0.4,43.5,21.8,18.1,4.2,11,1
6059087106,2014,12.9176,11.5,0.3,0,66.6,36.3,30.9,7.3,12.7,1
6059087200,2014,12.9176,10.5,1.9,0,55.6,23.6,19.4,9.7,17.2,1
6059087300,2014,12.9176,9.1,2.1,0.3,70.4,29.1,28.1,7.3,25.5,1
6059087401,2014,12.9176,8.9,1.8,0,64,28.4,24.1,12.4,12.4,1
6059087403,2014,12.9176,11.3,0.8,0.3,89.6,41,40.2,11.6,34.8,1
6059087404,2014,12.9176,11.5,0.7,0,92.3,52.5,43.4,7.7,23.3,1
6059087405,2014,12.9176,11.9,0.5,0.7,88.2,52.5,46.3,15.3,30.4,1
6059087503,2014,12.7665,10.1,0.7,0.1,61.9,33.9,27.6,6,18.7,1
6059087504,2014,12.7665,10.9,1.1,0.2,82.6,55,36.5,4.5,33.6,1
6059087505,2014,12.9176,10.6,4.5,0,62.5,28.6,20.9,9.3,24,1
6059087601,2014,12.9176,10.7,1.5,0,49.6,36.8,27.4,7.3,22,1
6059087602,2014,12.7665,10.25,3,0,50.5,24.9,14.9,5.8,15.5,1
6059087701,2014,13.1447,11.7,0.6,0.1,46.9,23.7,15.2,5,8.7,1
6059087703,2014,13.1447,11.3,1.7,0.5,52.9,33.9,20.2,9.1,22.6,1
6059087704,2014,13.1447,9.2,1.5,1.6,36.3,17.2,13.2,5,11.9,1
6059087801,2014,12.9375,11.1,2.9,0.6,42.9,25.7,16.5,8.3,17.9,1
6059087802,2014,13.1447,11.4,4.7,0,45.4,35.6,19.7,5.7,18.3,0
6059087803,2014,13.1447,10.4,1.9,0,71.8,55.9,37,9.2,32.9,0
6059087805,2014,13.1447,10.1,2.4,0,56,37.5,22.9,7.1,23,0
6059087806,2014,13.1447,11.9,0.1,0,49.9,33.6,23,8.9,22.6,1
6059087902,2014,12.4848,13,1.4,0,62,40,22,8.3,29.5,0
6059088001,2014,12.4848,10.3,1.1,1.5,41.2,19.7,11,7.1,19,1
6059088002,2014,12.4848,9.7,2.4,0.7,28.3,16.8,3.7,7.1,11.9,0
6059088104,2014,12.4848,8.6,3.3,0,29.8,15.9,12.2,6.7,14.3,1
6059088105,2014,12.4848,10.3,0.7,0,25.2,22.4,8.3,7.8,14,1
6059088106,2014,12.4848,10.3,1.6,0.2,41.4,20.7,14,7.1,17.8,0
6059088107,2014,12.4848,11.9,0.2,0.1,26,28.9,11.6,5.8,19.8,1
6059088201,2014,12.4848,12,1,0,42.6,28.4,17.9,9.8,28.4,1
6059088202,2014,12.4848,10,0.5,0.6,25,23.1,4,7.9,11,1
6059088203,2014,12.4848,11.7,0.9,0,37.2,22.6,14.8,12.7,16.9,1
6059088301,2014,12.7665,10,0.4,0,43.3,21.7,9.4,6.3,14,1
6059088302,2014,12.7665,9.6,0.5,0,21.6,19.4,3.9,6.1,8,0
6059088401,2014,12.7665,10.2,0.8,0.1,43.7,23.9,11.5,6.8,11.7,1
6059088402,2014,12.7665,9.05,3.2,0,58.6,37.5,25.1,8.1,19.7,1
6059088403,2014,12.7665,9.25,1.9,0,58.8,24.5,20.7,8,12.4,0
6059088501,2014,12.7665,10.6,0.6,0.3,54.3,30.3,15.8,7.6,22.4,0
6059088502,2014,12.7665,11,1.2,2.6,42.9,24.1,13.9,6.4,19.5,1
6059088601,2014,12.7665,10.7,1.8,0.8,30.9,25.9,9.7,6.4,12.4,0
6059088602,2014,12.7665,10,3.6,0.9,36.9,23.6,12.1,4.4,12.1,0
6059088701,2014,12.4848,11.3,0,0,38.4,30.3,16.7,9.5,24.9,0
6059088702,2014,12.4848,12.4,0.1,0,25.8,29.7,9.9,4.9,22.9,0
6059088801,2014,12.4848,10.4,1.1,0,31.4,23.5,10.3,5.8,21.6,0
6059088802,2014,12.4848,11.8,1.5,0.1,35.6,33.9,14,5.9,30.4,1
6059088901,2014,12.0307,14.1,0.6,0.9,13.6,30.9,4.6,8,21.1,1
6059088902,2014,12.7285,11.8,0,0,27.4,30.1,7,7.4,25.9,1
6059088903,2014,12.7285,11.65,0.3,0,25.3,37.5,9.9,5.8,16,1
6059088904,2014,12.0307,13.05,0,0,6.8,31.6,2.8,6.7,27,1
6059088905,2014,12.0307,13.3,0,0,21.7,36.4,5.8,8.7,16.2,1
6059089001,2014,12.7285,12,0.1,0,39.4,32.6,19,7.8,20.7,1
6059089003,2014,12.7665,10.6,0,0.6,59.3,43.9,25.9,10.3,25,1
6059089004,2014,12.7285,12.7,0.3,0.3,62.3,43.4,29.3,8.8,24.4,1
6059089102,2014,12.7665,10.75,0.2,0,68.9,34.8,27.2,4.6,8.9,0
6059089104,2014,12.7285,12.6,0.8,0.1,75.2,50.1,33.6,10.4,37.2,0
6059089105,2014,12.7285,11.1,1.7,0.1,87.9,60.2,47.1,7.8,27.1,0
6059089106,2014,12.7665,13.2,1.4,0,66.5,42.7,28.5,4.3,23.8,0
6059089107,2014,12.7665,9.7,0,0,53.2,29.8,17.6,9.4,9.7,0
6059099202,2014,12.7285,11.5,0.6,0.4,53.6,33.2,18.7,6.9,24.4,0
6059099203,2014,12.7285,10.8,0.7,0.5,22.9,28.4,7.3,2.8,13.5,0
6059099204,2014,12.7285,11.3,0.3,0,7,24.7,1.6,2.7,12,0
6059099212,2014,12.3237,8.5,0.3,0,26.2,15.7,9.2,10.3,20,0
6059099214,2014,12.3237,9.3,0,0,12.9,3.9,1.2,2.6,6.7,0
6059099215,2014,12.3237,6.8,1,0,15.3,4.1,1.7,4.9,4.9,0
6059099216,2014,12.2845,7.6,2.8,0,14.6,7.2,1,4.5,5.3,0
6059099217,2014,11.9563,8.1,1.9,0,11,1.5,0.2,2.5,3.9,0
6059099220,2014,11.842,6.7,0,0,14.1,5.8,1.5,1.1,5.2,0
6059099222,2014,12.0307,12.1,0.6,0.2,17.3,20.3,4.7,7.2,21.9,0
6059099223,2014,12.0307,12.8,0.4,0,18.7,23.4,5.1,6.2,20.3,0
6059099235,2014,12.3237,8.7,0.9,0,21.3,8.3,2.6,5.2,10.6,1
6059099237,2014,11.842,8.1,0.8,0.9,12.4,6.6,0,3.4,6.3,0
6059099238,2014,11.842,9.2,0,1.4,5.2,3.3,0.4,3.9,7.3,0
6059099239,2014,11.842,8.4,0.2,1.9,9.9,1.2,0.9,3,6,0
6059099240,2014,11.842,7.3,0.7,0,12,3.9,1.1,5,6.2,0
6059099241,2014,12.0307,9.1,2.8,0.2,17.5,14.6,4.4,7,10.2,1
6059099242,2014,12.0307,8.4,0,0,43.4,17.9,16.4,5.7,6.1,1
6059099243,2014,11.842,7.1,1.5,0,14.2,3,0.2,4.9,3.2,1
6059099244,2014,11.842,11.3,0,0,6.4,3.6,0.6,2.5,4.4,1
6059099245,2014,12.3237,8.1,0,0,9.1,3.6,2.5,4.3,4.6,0
6059099246,2014,12.3237,9,0,0.1,13.8,3.4,1.4,6.9,2.7,0
6059099247,2014,12.7285,12.6,0.3,0,42.8,42.2,14.2,7.2,24.5,0
6059099248,2014,12.7285,13.7,1.2,0.1,65.2,49.2,34.9,4.6,24.4,0
6059099249,2014,12.7285,11.4,0,0,83.6,51.3,39.2,5,35.4,0
6059099305,2014,12.3237,7,0.3,0.1,35.8,14,10.6,4.8,12.4,0
6059099306,2014,11.842,5.6,2.9,0,15.1,5.2,3.3,4.7,8.4,1
6059099307,2014,11.842,8.4,0,0.4,11.3,5.8,0,4.1,6,0
6059099308,2014,12.2634,8.3,0.3,0,9,2.8,1.6,1.4,1,0
6059099309,2014,12.3237,8.7,2.8,0.4,8.8,7.5,0.8,3.3,7.2,0
6059099310,2014,11.1945,5.9,0,0.6,18.8,2.4,0.8,8,10,0
6059099311,2014,11.842,5.8,0.6,0.4,14.2,2.5,0.9,7.5,8.4,0
6059099402,2014,12.3237,10.9,0,0.9,76.4,49.5,37.4,9.9,34.5,0
6059099404,2014,12.2634,8.1,2,1.3,10.5,4,2.5,7.2,7.1,0
6059099405,2014,12.2634,7.5,0.4,0,17.2,7.4,0.5,8.5,7,0
6059099406,2014,12.0701,8.5,2.1,0.7,15.8,2.9,2.5,6.1,7.7,0
6059099407,2014,12.0701,8.8,1,1.7,14.1,8.3,2.1,4.9,8.5,0
6059099408,2014,12.0701,8,1.3,0,13.7,7.1,1,6.2,6.6,0
6059099410,2014,12.0307,8.1,1.9,0,24.8,14.1,8.6,10.2,16.3,0
6059099411,2014,12.3237,6.3,0.5,0.6,32.3,9,4.9,7.3,15,0
6059099412,2014,12.2634,7.5,0.4,2.3,15.7,6.1,3.9,5.9,9.1,0
6059099413,2014,12.3237,10,0.1,0,15.3,10.6,3.1,2.6,15.7,0
6059099415,2014,12.2634,8.4,0,0.1,10.2,3.9,0.8,3.7,2.5,0
6059099416,2014,12.2634,5.8,0,0.4,21.4,3.2,1.9,5.9,11.2,0
6059099417,2014,12.2634,7.2,0.4,0,12.7,5.3,0.5,9.3,9.1,0
6059099508,2014,12.0701,9.4,1.2,0,23.1,10.2,8,7.7,14.5,0
6059099513,2014,11.1945,9.3,0,0,10.2,2,0.4,5.3,6.8,0
6059099514,2014,12.105,9.6,0.5,0,8.5,3.9,0.5,3.3,2.9,0
6059099601,2014,12.0701,12.6,2.7,0,33.8,33,13.1,5.7,26.4,0
6059099602,2014,12.0701,8.35,0.2,0.2,18.9,8.2,4.3,7.4,11.3,0
6059099603,2014,12.0701,8.95,0.6,0,13.8,6.7,0.9,7.6,4.9,0
6059099604,2014,12.0701,8.3,0,0,15.5,8.7,1.7,8,2.6,0
6059099605,2014,12.0701,8.4,0,2.2,16.5,2.9,2.8,8.3,3.4,0
6059099701,2014,12.0307,12.4,0,1.3,9.9,31.2,3.6,6.6,15.2,0
6059099702,2014,12.0307,12.25,0.2,0.3,29.3,22,8.1,6.5,21.8,1
6059099703,2014,12.0307,7.95,0.5,0,9.4,14.6,3,7.4,10.2,1
6059099801,2014,12.4848,11.8,0.8,0,33.7,25.1,13.3,7.1,25.5,1
6059099802,2014,12.0307,14.7,0.2,1.5,25.4,32.8,10.8,6.5,22.6,0
6059099803,2014,12.0307,12.9,0.8,1.3,27.2,30.7,13,5.6,14.8,0
6059099902,2014,12.0999,9.2,0.2,0,19.4,22.7,10,11,13.3,0
6059099903,2014,12.0999,11.4,1.3,0,37.6,29.7,14.2,7.5,19.8,0
6059099904,2014,12.4848,11.5,0.1,0,37.5,28.6,12.7,5.7,23.4,0
6059099905,2014,12.0999,9,0.6,0,39.9,14.2,9.6,9,14.4,0
6059099906,2014,12.0701,8.9,1.3,0.3,14.9,13.1,2.3,6.3,2.7,0
6059110001,2014,12.0999,7.6,2.4,0,14.2,4.1,1.6,5.4,8.1,0
6059110003,2014,12.0999,9,1,0.9,28.5,12.9,1.8,5.5,6.8,1
6059110004,2014,12.0999,8.2,4.5,0,13.4,4.4,1.1,2.6,1.4,0
6059110005,2014,12.0999,9.5,0,0,15.5,8.3,2.2,3.9,3.6,0
6059110010,2014,12.0999,8.6,2.8,0,17.3,7.2,1,7.4,6.7,1
6059110110,2014,12.9375,9,1.6,1.5,29.6,16.1,14,3.3,13.1,1
6059110201,2014,12.9375,12.95,5.4,0,31.7,15.7,6.7,3.4,13.1,0
6059110202,2014,12.9375,9.45,3.3,0.4,34.6,18.5,11,6.4,16.9,1
6059110203,2014,12.9375,8.85,1.4,0,25.2,11.3,5.2,5.3,9.6,1
6059110301,2014,12.9375,10,3.3,0.4,30,9.3,9.1,4.4,10.9,1
6059110302,2014,12.9375,10.3,0.5,0,43.4,17.5,15.2,6,8.8,1
6059110303,2014,12.9375,8.9,1.3,0,37.1,15,13.3,4.8,5.1,0
6059110304,2014,12.9375,8.8,2.7,0.5,26.5,12.7,5.6,4.4,3.3,0
6059110401,2014,13.1447,8.1,0.9,0,36.8,9.9,7.3,2.5,1.9,1
6059110402,2014,13.1447,10.4,0.9,0,51.6,22.4,20.4,2.8,17.2,0
6059110500,2014,12.9781,12,6.7,0.5,53.1,30.9,32.4,5.5,27.2,0
6059110603,2014,13.181,9.1,8.9,0,59.9,28.9,33.6,3.9,16.5,0
6059110604,2014,13.181,9.2,2.9,0,17.4,8.5,4,3.7,7.3,0
6059110605,2014,13.181,9.2,0.2,0.4,6,2.5,0.5,2,17.4,0
6059110606,2014,12.9781,9.9,9.4,0,58.6,31.3,36.8,3.9,25.1,0
6059110607,2014,13.181,7.5,2.8,0.2,27,8.6,9.1,6.3,7.3,0
6061020605,2014,7.88191,7.4,1.4,0.5,5,3.7,0.9,5,2.8,0
6061020606,2014,8.06624,6.7,0.5,0,5.4,2.1,0,5.4,0.7,0
6061020710,2014,8.03432,8.5,0.1,0,11.4,5.4,3,7.3,4.8,0
6061020711,2014,7.90753,7.3,0,0,9.7,4.6,0.3,4.5,5.9,0
6061020712,2014,7.90753,10.1,1.2,0.2,23.1,7.3,8,3.2,13.6,0
6061020713,2014,7.95479,10.2,1.8,0,14.6,8.2,1,3.8,16.1,1
6061020714,2014,8.07226,9.5,3.5,0.8,7.3,7.2,0.6,6,8.1,0
6061020715,2014,8.03432,7.9,0.4,0,8.6,5,2.4,4,10.2,0
6061020717,2014,7.90753,6.1,0,0,18.7,4.4,1.8,6.2,4.4,0
6061020805,2014,7.95479,8.2,0.2,0.7,13.4,6.8,1.9,7,10.5,0
6061020806,2014,7.95479,9,0.9,0,25.7,18.1,7,3,10.1,0
6061020901,2014,7.95479,10.4,2.8,0.7,37.4,21.3,12.4,6.4,30.2,0
6061020908,2014,7.95479,9.3,0.7,0.2,29.4,16.9,4.9,8.6,14,0
6061021003,2014,7.95479,7.6,0.8,0.5,20.1,5.1,3.7,8.7,10.4,0
6061021034,2014,8.1155,5.7,0,0,10.6,2.8,0,8.7,5.3,0
6061021035,2014,8.2548,6.2,1.5,0,13.1,0.7,2.1,4.5,6.9,0
6061021037,2014,7.95479,7.9,1.5,0,4.8,6,2.3,1.8,3.2,0
6061021038,2014,7.95479,6.8,1.6,0.1,16.2,3,1.8,5.5,6.6,0
6061021039,2014,8.17535,13.9,1,0.6,0.9,1.6,0,2.1,1,0
6061021040,2014,8.17535,15.6,0,0,4.2,4.9,0.6,0.3,6.8,0
6061021043,2014,8.1155,6.5,2.1,0,10.9,4.5,0.7,6.5,2.6,0
6061021044,2014,8.17535,7,2,0,12.5,4.3,1.7,5.5,12.1,0
6061021045,2014,7.95479,7.5,0.1,0,23.6,3.9,0.9,11.4,11.3,0
6061021046,2014,7.95479,7.9,0,0,12.5,10.4,2.2,3.8,6.2,1
6061021322,2014,8.17535,6.6,1.8,0.8,10.5,1,0.2,6.2,11.3,1
6061022400,2014,7.90753,7.3,0.7,0.1,12.2,1.3,0.9,3.3,9.7,1
6061022600,2014,8.1155,6.2,1.8,0,12,4,2.3,5.6,10.2,1
6061022800,2014,8.1155,5.5,1.5,0,12.6,1,1.6,7,7.1,1
6061023100,2014,8.17535,5.5,4,0.2,5.5,1.5,0,3.1,2.3,1
6065030101,2014,12.5106,8,0.6,1,75.5,22.8,12.4,11.3,14.7,1
6065030103,2014,12.5106,10.8,2.5,0.2,65.1,23.7,8.8,9.3,26.6,1
6065030104,2014,12.5106,9.9,4.8,0.1,62.8,18.5,17.6,17.6,30.8,1
6065030200,2014,12.5106,8.6,4.9,0,38.5,12.4,5.7,7,14.9,0
6065030300,2014,12.5106,10.9,11.4,0,40,22.6,6.1,10,36.3,0
6065030400,2014,13.0055,14.3,10.6,0.1,82.2,49.5,30.6,8.7,37.4,0
6065030501,2014,13.0055,14.4,16.2,0.7,70.1,38.5,19.1,11.9,40.8,1
6065030502,2014,12.5106,13.2,1.7,0,92.1,66.7,40.1,10.7,21.4,1
6065030503,2014,12.5106,11.6,5.6,0.5,85.4,46.9,38.7,10.7,42,1
6065030601,2014,13.1846,8.3,4.9,0.5,18.4,3.4,1.4,5.8,2,1
6065030602,2014,13.0055,9.6,2.3,1.6,19.6,3.1,1.1,4.1,3.8,1
6065030603,2014,13.0055,8.9,6.4,0,14,3.8,3.3,2.4,14.2,1
6065030700,2014,13.0055,10.2,4.4,0,42.7,19.3,10.3,8.3,31,1
6065030800,2014,13.1371,9.4,2.6,1.2,45.6,17.5,4.8,14,13.3,1
6065030900,2014,13.1371,10.4,9.6,0,58.8,29.6,14.1,6.1,8.5,1
6065031001,2014,13.1371,9.8,6.4,0.2,38.4,10.4,5.8,4.3,12.3,1
6065031002,2014,13.1371,11.1,4.7,0,74.3,34.6,22.6,10.7,29.6,1
6065031100,2014,13.0055,9.2,5.2,0,36.2,11.6,6.7,9.4,17.3,1
6065031200,2014,13.0055,9.1,3.5,2,44.1,10.8,5.4,4.7,13.7,1
6065031300,2014,13.0082,15,4.1,0,93.6,55.1,38.5,11.8,37.4,1
6065031401,2014,13.1371,10.2,7.8,1.1,54.9,17.8,15.1,9.3,28.2,1
6065031402,2014,13.1371,9.6,7.1,1,49.3,21.6,13.1,9.4,9.3,1
6065031501,2014,13.0082,7.5,2.9,0,50.9,23.1,12,7.9,20.3,1
6065031502,2014,13.1371,11.5,2.2,0.9,57.1,28.8,15.7,10.7,21.5,1
6065031601,2014,13.0082,10.8,3.2,0,59.4,38.8,19.1,13.8,26.6,0
6065031602,2014,13.0082,11.2,4.1,0.3,65.9,31,21.3,5.9,21,1
6065031701,2014,13.1846,11.7,6.6,0,55.6,26.5,14.3,6.8,25,1
6065031702,2014,13.0082,8.4,4.3,1.5,43.2,15.3,9.7,7.7,3,1
6065031703,2014,13.0082,8.9,1.6,4.9,55.3,26.5,21,6.5,9.6,0
6065031704,2014,13.0082,10.4,5.5,2.1,43.3,20.4,10.4,10,12.3,1
6065040806,2014,12.9901,7.1,3,1.2,26.7,7.2,3.4,3.3,2.1,0
6065040807,2014,12.9901,8.2,3.4,1.6,38.7,10.3,9.3,6.7,11.1,1
6065040808,2014,12.9901,10.1,6.4,0,43.3,17.5,11.4,7.9,18.7,1
6065040809,2014,13.0338,9.4,8.4,0,50.4,14.3,10.7,9.5,11,1
6065040814,2014,13.0338,7,10.2,0,28.9,8.8,1.7,6.3,12.9,1
6065040815,2014,13.0672,7.9,10.1,0,41.5,8.2,4.1,3.2,3.7,1
6065040816,2014,13.0338,7.6,11.9,0.2,27.3,2.7,3.3,9.3,5.9,1
6065040821,2014,13.0338,7.9,8.5,0,46.8,16.4,2.4,4.8,8.7,1
6065040901,2014,13.0672,7.9,8.9,0,50.3,26.4,18.5,7.5,10.4,1
6065040902,2014,13.0672,9.9,8.9,0.2,40.3,16.2,5.3,12.5,19.9,1
6065040903,2014,13.0672,10.8,1.6,0,51.2,17.3,11.9,13.9,27.5,1
6065040904,2014,13.0672,11.6,2.2,0,70.5,24.1,18.7,11,24.4,1
6065041001,2014,13.1391,10,9.9,0.4,70.9,39.2,18.7,8.9,28.6,1
6065041002,2014,13.1391,11.8,2.3,0.1,75,36.4,28.9,9.7,26.2,1
6065041003,2014,13.1391,9.6,3.9,0,51.9,24.1,13.8,11.1,10.3,1
6065041004,2014,13.1391,10.4,1.8,0.3,63.5,35.1,24.7,8.8,25.9,1
6065041101,2014,13.1391,11.2,3.8,0,85.7,55.5,26.5,7.1,37.1,1
6065041102,2014,13.1391,11,0.9,0.7,79.4,34.9,21.3,7.4,20.8,1
6065041201,2014,13.0672,13.1,2.6,0,61.6,36.4,12.5,8.6,23.5,1
6065041202,2014,13.1391,11.8,0.1,0,89.8,56.3,37.6,10.6,16.2,1
6065041203,2014,13.0082,9.8,3.7,0.3,75.9,36.6,26.6,11.6,22.9,1
6065041301,2014,13.0672,10.8,0.2,0.1,81.1,48.4,21,9.3,16,1
6065041302,2014,13.0672,12.6,0.7,2.3,85.6,55.9,25.5,8,25.5,1
6065041403,2014,13.0672,10.5,5.4,0.2,54.8,15.7,12.6,6.7,8.1,0
6065041404,2014,13.0672,10.1,3.7,0,59.7,27.3,16.4,9,11.9,1
6065041405,2014,13.0672,10.3,0,0.3,59.2,26,12.2,12.6,18.4,1
6065041406,2014,13.0672,7.9,12.3,0,48.9,12.1,6.8,8.5,11.3,1
6065041407,2014,13.0672,11,3.4,0,67.5,27.7,18.6,8.3,24.2,1
6065041408,2014,13.0672,7.5,10.7,0,51,12.9,7.5,6.9,7.3,1
6065041409,2014,12.9227,8.65,5.2,0.1,30.8,9.6,4.1,13.3,9.8,1
6065041412,2014,12.9227,14.95,4.5,0,51.8,23.8,13.6,7.1,19.6,0
6065041500,2014,13.1211,12.2,3.4,0,84.7,34.5,29.3,10.5,30.5,1
6065041600,2014,12.9611,11.4,2.8,0,76.8,38,25.5,8.7,33.3,1
6065041702,2014,13.1211,10.4,0,0.3,57.7,23.2,11.6,4.5,12,0
6065041703,2014,13.1211,12.4,3.9,0,74.8,38.6,20.9,10,34.7,1
6065041704,2014,13.1211,12.8,0,0.8,88.8,53.5,25.3,8.1,33.1,0
6065041803,2014,13.0105,6.5,3.1,0,24.4,5.9,3,8.6,1.2,0
6065041804,2014,13.1211,7.9,2.8,0.6,34.2,9.7,4.3,6.4,8.2,0
6065041805,2014,13.1211,7.3,2.7,0.4,41.3,16.2,5.7,5.6,8.8,1
6065041806,2014,13.1211,7.4,8,1.2,32.1,6.6,5.3,4.6,4.2,1
6065041807,2014,13.1211,8.9,0,0,45.4,16,6.7,6.9,6.3,1
6065041808,2014,13.1211,8.2,7.2,0.3,25.9,8.1,3.9,6.6,8.1,1
6065041809,2014,12.9611,8.9,10.8,0,29.5,10.1,7.3,7.7,9.3,1
6065041810,2014,13.0976,7.5,8.8,0,20.3,6.3,2.4,6.7,2.7,1
6065041812,2014,12.9611,9.5,2.8,1,42.9,15,6.3,7.8,9,1
6065041813,2014,12.9611,12.2,1,0.1,68.6,29.8,14.6,7.7,23.4,0
6065041904,2014,13.0105,8.3,0.8,0,40.2,15.3,8.2,7,8.1,0
6065041905,2014,13.1211,8.3,6.5,0,46.8,11.8,7.1,2.3,13.9,0
6065041906,2014,13.1211,9.4,5.3,0.3,63,31.1,18.1,12,13.1,0
6065041909,2014,13.0976,11.6,1.7,0.3,44.9,23.7,10.9,9.1,6.7,1
6065041910,2014,13.2366,7.4,3.1,0,37.9,11.6,6.8,8,14.5,0
6065041912,2014,13.0105,7.3,2.8,0,22.4,4.9,1.9,5,7.2,0
6065041913,2014,13.1211,7.1,1.5,0,31.3,7.6,5.8,5.6,6.3,0
6065042003,2014,13.0997,8.3,3.5,0,30.2,13.7,4,7.9,16.2,1
6065042005,2014,12.5103,7.4,7.2,0.4,28.9,6.5,4.4,6.3,3.1,0
6065042009,2014,13.0505,11.1,5,0.7,64.9,32,20.9,10,25.1,0
6065042012,2014,12.5103,8.1,8.1,0,31.8,12.8,2.3,4.6,23,1
6065042013,2014,12.5103,7.7,10.8,0,29.1,7.2,4.4,7.3,5.1,1
6065042014,2014,12.5103,7.1,11.8,0.6,31.5,9.4,3.5,6.2,5.2,1
6065042206,2014,12.5333,7.4,10.9,0.2,34.6,4.1,2.1,9.7,27.2,0
6065042207,2014,12.5333,8.5,2.5,0,25.9,6.1,2.6,6.1,5.9,1
6065042208,2014,12.5333,9.1,2.9,0,12.7,2.3,1.1,6.5,4.4,0
6065042209,2014,12.799,7.6,11.5,2.1,43.1,18.1,4.5,7.8,46.9,1
6065042210,2014,12.799,5.6,10.5,0,41.7,10.5,2.7,8.8,39.2,1
6065042212,2014,12.799,9.9,12.7,0,47.3,15.9,12,7.2,13.7,1
6065042213,2014,12.799,7.7,2.1,0.5,23.5,7.5,3.3,9.3,21.2,1
6065042214,2014,12.2517,8.8,10.5,0,43.5,8.6,8.4,6.5,14.3,1
6065042217,2014,12.5103,8.1,5.8,0,22.3,0.8,0,4.6,8.5,1
6065042300,2014,12.799,10.2,1.1,0,69.7,34,19.7,11.8,21,1
6065042401,2014,11.8253,10.9,2.6,0.4,50.6,12.5,4.2,6.1,7.2,1
6065042402,2014,12.2298,10.5,15.4,0.4,47.9,17.8,10.8,9.4,20.6,1
6065042403,2014,12.2298,11.6,6.3,0,55.4,29.1,17.7,7.1,17.2,1
6065042404,2014,12.2298,12.1,17.3,0,59.4,26.3,17.5,12.8,33.6,1
6065042405,2014,12.799,10.7,33.8,0.2,46.7,25.9,12.6,17.8,35.1,1
6065042406,2014,12.799,10.1,15.6,0.2,57.7,20.4,16.1,7.8,12.1,0
6065042407,2014,12.2298,10.6,8.4,2.3,56,20.2,22.4,7.7,17.9,1
6065042408,2014,12.2298,11.3,9.5,0.6,63.1,26.2,17.2,12,18,1
6065042409,2014,12.799,9.9,19.2,0,54.3,25.7,16.2,8.3,25.9,1
