Census_Tract,Year,PM2.5,Diabetes,Percent_Black_Only,Percent_American_Indian_and_Alaska_Native_Only,Percent_Hispanic,Education,Linguistic_Isolation,Unemployment,Poverty,Percent_White_Only,latino_bin
6085505403,2014,8.87152,6.3,3.5,0,22.6,4.1,5.7,3.5,5.8,30.6,0
6085505500,2014,8.80597,8.2,4.4,1,23.9,7.4,3.9,3.8,6.4,48.3,0
6085505600,2014,8.80597,6.3,4.8,0.5,21.3,8.7,1.2,6.3,34.6,53.2,0
6085505700,2014,8.80597,6.5,2.4,0.9,22.7,6.8,2,6.7,20.6,52.1,0
6085505800,2014,8.80597,7.7,1.3,0,21.7,4.4,2,7.9,12.1,57.6,0
6085505900,2014,8.80597,8.5,5.7,0.5,21.7,8.4,5.5,5.7,8.2,49.7,0
6085506000,2014,8.80597,7.1,2.6,0.8,19.7,8.1,3.8,4,3.9,51.9,0
6085506101,2014,8.87152,8.4,5.1,0,15.8,4,1.3,7.2,4.2,45.8,0
6085506102,2014,8.80597,7.8,0.6,0,11.9,5.5,2.8,3.2,7.4,47.5,0
6085506103,2014,8.87152,8.1,1.2,0.5,8.7,4.7,0.5,5.8,7.6,37,0
6085506202,2014,8.87303,7.8,2.9,0,10.7,4.2,1.1,5.2,3.1,40.1,0
6085506203,2014,8.87303,6.6,0.9,0,14,5.7,2.8,2.2,8.5,16.5,0
6085506204,2014,8.87303,7.8,1.8,0,11.3,3.4,4.3,5.6,6.1,36.4,0
6085506301,2014,8.64454,8.1,8,0,17.1,11.4,6.3,6.3,11.6,45.2,0
6085506302,2014,8.64454,6.7,3.8,0,17.3,2.1,1.4,5,6.8,51.7,0
6085506304,2014,8.64454,6.7,2.6,0.3,28.7,7.6,13.1,4,12.3,35.3,0
6085506305,2014,8.64454,8.6,4.3,0,45.1,19.6,24.6,7.2,11.6,23.4,1
6085506401,2014,8.64454,7,5.6,0.6,30.3,11.2,5.8,7.1,6.6,38.1,0
6085506402,2014,8.64454,8.4,8.1,0.2,29.6,11.4,7.1,7.3,17.1,43.4,0
6085506501,2014,8.64454,9.3,5.3,0,54.4,29.4,23.1,8.8,24.2,23.6,1
6085506601,2014,8.87303,8.1,3.6,0,24.8,8.5,7.2,6.6,16.6,46.8,0
6085506603,2014,8.64454,9,0.4,0,16.6,5.9,5.2,4.5,6.9,50.7,0
6085506604,2014,8.87303,7.3,0.3,0,9.3,5.2,0,2.6,2.4,55.3,0
6085506605,2014,8.64454,8.7,1.5,0,28.8,9.3,8.7,6.2,5.4,36.4,0
6085506606,2014,8.64454,7,0.4,0,22.6,7.8,9.2,4.5,5.3,46.8,0
6085506701,2014,8.77439,7.2,0,0,13.8,2.2,0.8,3.6,3.7,62.7,0
6085506802,2014,8.71869,7.4,1.6,0.9,11.4,4.4,1.6,6.4,3.7,67.5,0
6085506803,2014,8.54433,7.1,5,0,10.4,4.4,0,5.2,5,56.3,0
6085506804,2014,8.71869,6.8,0,0,6.7,2.1,0,3.4,2.5,70.9,0
6085506900,2014,8.65658,6.7,0.2,0.5,5.6,5,0.5,4.3,1.9,78.6,0
6085507805,2014,8.92496,8,3.2,0,7.9,5.1,1.5,7.9,6.6,31.3,0
6085507807,2014,8.93161,5.3,0,0.5,0.7,2.7,0,4.9,4.8,21.8,0
6085507903,2014,8.87303,8.6,0.8,0,4.5,5.7,0.2,5.1,5.1,21.5,0
6085507904,2014,8.87303,7.7,2,2.1,1.8,2.2,0,1.7,0.5,25.7,0
6085507905,2014,8.87303,8,0.4,0.6,4.8,6,0.2,3.4,7.7,16.1,0
6085507906,2014,8.87303,8.4,0,0,2.3,6.2,0.4,3.7,5.8,24.1,0
6085508004,2014,8.87303,3.7,0.7,0,11.3,6.4,4.2,6.5,3.1,25.6,0
6085508101,2014,8.87152,7.8,0,0,3,2.8,0.9,3.1,1.9,29.1,0
6085508102,2014,8.87152,6.1,0,0,1.6,1.5,0.3,4.8,3.6,23.9,0
6085508202,2014,8.87152,7,2.1,0,12.7,4.2,1.1,4.1,4.5,37.8,0
6085508203,2014,8.87152,7.2,1,0,5.9,2.8,1,4.1,4.5,37.2,0
6085508204,2014,8.87152,7,0.2,0.9,8.9,4.5,1.5,5.2,5,31.7,0
6085508301,2014,8.92496,8.4,0.8,0,5,3.3,0.7,3.5,3,54.4,0
6085508303,2014,8.92496,7.9,0.4,0,1.8,1.6,0.2,2.3,3.2,57.6,0
6085508304,2014,8.92496,7.4,3,0.8,8.9,5.6,1.9,5.1,13.2,34.2,0
6085508401,2014,8.92496,7.8,0,0.1,14.7,8.3,2.8,2.5,2.3,41.5,0
6085508403,2014,8.92496,7.9,0.8,0,5.7,0.6,0.5,4.1,1.4,54.7,0
6085508404,2014,8.92496,7.1,0,0,10.1,3.9,3.4,2.8,2.2,49.9,0
6085508503,2014,8.87152,6,0.9,0,7.9,6.4,4.7,4.5,6.2,28.7,0
6085508504,2014,8.87152,5.8,2.7,0.2,20.4,8.5,6.8,7.5,15.3,19,0
6085508505,2014,8.87152,7,0.9,0,10,5.4,2,6.5,1.7,42.2,0
6085508507,2014,8.87152,4.7,2.1,0.2,9.3,1.6,1.7,6.2,8.7,20.8,0
6085508508,2014,8.87152,7.8,2.3,0,18.6,8.6,5.2,7.5,10.7,33.2,0
6085508601,2014,8.8566,8.7,2.4,0,21.8,6.9,7.3,5.1,9.6,40.8,0
6085508602,2014,8.84036,7.1,2.9,0.1,20.7,7.3,2.3,7.6,4.1,51,0
6085508703,2014,8.84036,5.9,1.4,0.5,12.3,5.6,0.8,4.5,6.7,30,0
6085508704,2014,8.84036,5.2,2.5,0.3,20.9,6,3.9,7.3,9.3,25.5,0
6085508800,2014,8.84036,6.9,2.1,0,42.9,15.2,20.9,4.7,21.3,23.9,1
6085508900,2014,8.84036,9.3,1.5,0,39.1,18.9,16.2,10.2,19.6,17.2,1
6085509000,2014,8.84036,9.2,3.6,0,50.5,26.5,25.2,6.7,8.8,24.6,1
6085509102,2014,8.8566,4.6,2.8,0,9.6,2.8,0.3,4.6,1.1,26.1,0
6085509105,2014,8.8566,6.5,5,0,26.8,7.1,11.9,6.1,8.9,30.9,0
6085509106,2014,8.8566,6.8,2.8,0,22.1,8.3,12.8,5.7,5.1,32,0
6085509107,2014,8.8566,4.8,1.1,0,19.2,12,13.5,3.7,10.3,35,0
6085509108,2014,8.8566,6.6,0.7,0,31,13.1,10.8,5.7,5.6,38.1,0
6085509109,2014,8.8566,4.9,0.2,0.8,11.6,3,0.7,4.1,2.4,48.2,0
6085509201,2014,8.8566,6.4,1.2,0,13.5,5.7,5.1,9.8,6.2,51.9,0
6085509202,2014,8.8566,7.2,0.9,0,18.4,5.2,4.8,3.5,5.1,43,0
6085509302,2014,8.82331,7.5,1.8,0,17.4,4.1,3.4,6.4,5.9,63,0
6085509303,2014,8.8566,9.3,2.5,0,19.4,7.3,6.3,4.1,14.9,43.7,0
6085509304,2014,9.02258,6.1,2.3,0,20.6,6.5,7.7,6.2,4.6,38.3,0
6085509401,2014,8.82331,5.7,2.5,0,6.9,4.5,0.6,3,8,40.3,0
6085509403,2014,8.82331,5.5,4.6,0,38.3,9.8,15.3,5.3,15.2,40,1
6085509404,2014,8.82331,7,2,0,30.1,14.9,12.5,7.2,15.1,33.4,0
6085509500,2014,8.8566,6.4,1.9,0,31.7,12.5,10.3,6.5,17.4,37.5,0
6085509600,2014,8.8566,5.1,0.3,0,13,4.3,2.3,4,3.2,66.7,0
6085509700,2014,8.8566,5.8,1.5,0,19.1,2.8,3.2,6.7,7.4,49.8,0
6085509801,2014,8.8566,6.8,1.4,0.7,13.3,5.1,3.6,2.3,1.5,55.1,0
6085509802,2014,8.8566,6.9,4.2,0,18.9,6.2,6.7,4.4,6.7,47.7,0
6085509901,2014,8.8566,7.8,0.2,0,4.1,3.2,1.5,2.2,3.1,71.2,0
6085509902,2014,8.8566,9.1,0.2,0,9.4,4.6,4.1,4,9.1,63.1,0
6085510001,2014,8.92496,8.1,0.4,0,4.5,1.5,0.6,4,1.6,67.7,0
6085511905,2014,8.551,8.8,1.3,0,9.4,9.3,0.8,4,6.6,52.1,0
6085511907,2014,8.551,8.2,0.9,0,11.5,2.9,3.6,2.1,0.2,50.8,0
6085511909,2014,8.551,8,0,0,6.2,2.6,1,4.8,2,47.8,0
6085511910,2014,8.56571,7.8,0.4,0,2.5,2.5,0,1.4,1.8,72.4,0
6085511911,2014,8.551,8,4.6,0,10.6,8.6,1.2,4,2.8,61.9,0
6085511912,2014,8.551,7.8,0.4,0.3,3.4,2,1.1,4.4,1.6,48.1,0
6085511913,2014,8.56571,8,0,0,13.5,3.8,0.3,2.4,1.6,66.4,0
6085511914,2014,8.56571,8.7,0.1,0.8,10.9,1.9,0.9,4.3,3.2,63.1,0
6085511915,2014,8.54433,11.2,7.3,0,42.9,31,24.2,4.2,22.6,29.8,1
6085511916,2014,8.54433,7.6,2.2,0,14.2,7.5,3.7,7.8,6.8,57.7,0
6085512001,2014,8.44437,7.2,2.7,0,24.1,4.3,5.5,6.5,2.5,29.1,0
6085512005,2014,8.54433,9,3.3,0,29.1,7.7,4.1,5.1,10.9,45.5,0
6085512017,2014,8.4902,10.8,3,0.2,50.1,24.1,17.2,6.7,19,11,1
6085512019,2014,8.4902,8.1,2.9,0,33.3,15.9,5.1,3.4,6.2,31.4,0
6085512020,2014,8.4902,6.7,3,0.4,34.3,11.7,8,7.5,9.9,19.3,1
6085512021,2014,8.4902,8.5,3.2,0.1,15.8,7.4,2.2,6.5,8.3,39.9,0
6085512022,2014,8.4902,9.5,4.2,0.5,48,20.8,12.4,4.7,5.9,20.1,1
6085512023,2014,8.4902,7.9,8,0,49.7,19,12.3,4,11,21.1,1
6085512024,2014,8.54433,8.3,4.1,0,23,10.2,2.8,5.2,5.2,47.3,0
6085512025,2014,8.4902,8.9,3.1,0,24.5,5.2,2.8,4.7,4,47.8,0
6085512026,2014,8.4902,9,3.4,0,34.3,16,9.9,3.6,8.9,29.8,1
6085512027,2014,8.4902,8.4,3,0,31.6,13.8,4,8.2,9,42.9,0
6085512029,2014,8.4902,7.9,2.5,0,26.9,14.5,4.7,3.4,2.2,50.2,0
6085512030,2014,8.551,8,2.2,0,21.1,5.9,2.8,5.6,4,51.4,0
6085512031,2014,8.551,7.7,1.2,0,24.4,6.4,1,6.3,5,50.2,0
6085512032,2014,8.551,8.8,3.1,0.2,42.1,13.3,6,3.7,11.2,35.6,1
6085512033,2014,8.44437,8.4,4.4,0,35.7,8.2,4.8,7.2,10.4,40.1,1
6085512034,2014,8.551,7.2,0.5,0,31.6,8.5,4,3.7,2.5,46.5,0
6085512035,2014,8.551,8.5,1.8,0,36.6,7.2,2.5,8.8,7.6,44.6,1
6085512036,2014,8.4902,6,4.3,0,24.1,4.6,3.9,7.8,6.2,34.2,0
6085512037,2014,8.4902,8.1,1.4,0,20.7,12.3,4.7,5.3,3.8,51.7,0
6085512038,2014,8.551,7.3,5.7,0.3,31.3,12.5,9.1,11.5,5.1,35.2,0
6085512039,2014,8.44437,8.3,2.9,0,30.4,14.2,4.1,7.9,6.7,20.5,0
6085512042,2014,8.4902,9.7,4.4,0.3,31.3,23,7.6,12.5,13.7,11.7,0
6085512043,2014,8.44437,11.3,10.2,0,64.4,50.5,27.8,10.7,20.2,7.4,1
6085512045,2014,8.4902,8.1,2.6,0,27.6,6,1.2,8.8,2.7,48,0
6085512047,2014,8.4902,8.8,0.9,0.5,30,11.7,10,5.5,9.4,46.6,0
6085512052,2014,8.54433,7.3,1.5,0,21.3,10.3,4.9,3.7,7.1,52.1,0
6085512053,2014,8.4902,8.3,6.6,0,37.7,13.3,9.5,7.2,9.5,37.5,1
6085512100,2014,8.19301,10.6,0,0.3,59,18.1,19.2,2.8,17.2,27.7,1
6089010100,2014,6.11157,10.7,4.7,1,7.6,15.5,1.7,7.2,29.4,82.5,0
6089010200,2014,6.11157,11.1,0,0,5.8,3.4,0,3.3,21,90.6,0
6089010300,2014,6.1494,9.7,3.7,4.2,10.9,10.4,1.9,7.7,19.4,72.5,0
6089010400,2014,6.16392,10.7,0.5,2,6.7,13.1,0.6,6.8,30.5,84,0
6089010500,2014,6.11157,9.4,3.4,0.2,11,15,2.6,9.1,24.1,69.9,0
6089010601,2014,6.11157,9.5,0.8,1.4,2.6,1,0,5.9,8.5,87.5,0
6089010602,2014,6.42825,8.7,0.9,2.8,12.2,8.1,0,6.9,12.1,79.6,0
6089010702,2014,6.82602,9.1,0.8,0,6.2,5.2,0.5,3.8,13.3,83,0
6089010703,2014,6.11157,9.7,0.3,2.6,5.8,7.5,0.1,10.2,32.6,87.5,0
6089010704,2014,6.82602,11.9,0.9,0.7,7.4,19.3,1.4,6.8,32.2,86.7,0
6089010803,2014,6.1494,8.2,3.4,0,7.6,7,0.5,4.4,12.2,76.3,0
6089010804,2014,6.87702,7.8,0.6,0.3,5.1,9.9,0.4,4.5,10.9,88.4,0
6089010805,2014,6.1494,8.6,2.1,0.7,5.5,4,0.4,4.2,11.6,83.7,0
6089010806,2014,6.82602,10,0,0,6.5,11.3,0,7.6,18.7,89.3,0
6089010807,2014,6.87702,10.5,0.3,0.8,10,9.9,0.9,6.4,10.7,83.2,0
6089010900,2014,6.16392,11.1,1,2.3,10.7,16.8,2.9,4,18.9,67.1,0
6089011001,2014,6.11384,9.5,0.2,1,10.5,6.1,0,7,7.4,86.1,0
6089011002,2014,6.16392,10.1,0.8,2.2,8.2,7.7,3.4,7,17.4,82.5,0
6089011100,2014,6.16392,9.5,1,7.1,4.9,7.6,0,3.5,9.5,81,0
6089011209,2014,6.52955,10,0.2,4.1,10.4,19.5,2.9,10.9,33.8,74.3,0
6089011300,2014,6.1494,9.2,3.4,1.2,13.9,11,1.7,6.2,22.3,71.6,0
6089011401,2014,6.52955,9,0.4,2.4,7.9,7.5,0.3,5.9,12.7,85.7,0
6089011402,2014,6.52955,8.9,2.1,1,10.6,6.6,0.7,4.2,3.9,77.2,0
6089011403,2014,6.52955,8.4,0,0,14,8.8,0.5,3,8.6,82.6,0
6089011500,2014,6.52955,12.1,0,2.7,4,10.4,0.3,8.7,11.9,84.4,0
6089011600,2014,6.71476,9.9,0,0.6,9,7.3,0,5.9,21.8,81.6,0
6089011803,2014,6.77715,14.1,1.1,3,10.3,6.7,0.6,5.4,19.5,85,0
6095250103,2014,8.87546,12,20.3,0,19.3,15.6,6.5,13.5,16.1,22.8,0
6095250104,2014,8.87546,11.4,12.9,0,7.9,10.8,1.4,8.6,10.7,38.4,0
6095250105,2014,8.87766,9.6,23.2,0.3,7.7,5.6,2.7,4.7,6.7,10,0
6095250106,2014,8.87766,9.7,10,0,9.4,5.3,1.9,6.5,10.2,19.5,0
6095250200,2014,8.87546,11.6,19.1,2.3,30.2,12.2,7.6,11.2,31.7,31.7,0
6095250300,2014,8.87546,14.1,24,0.3,25.7,15.5,8.4,11.5,32.1,27.9,0
6095250400,2014,8.87546,10.4,17.6,0,29,14.9,3.9,9.7,13.2,37.6,0
6095250501,2014,8.87546,11.8,5.4,0,21.5,19.6,8,7.7,15.7,54.9,0
6095250502,2014,8.87546,13.7,20.3,0,25.2,12.3,6.2,11.9,15.4,30.7,0
6095250601,2014,8.86459,11.3,25.7,0,29.6,13.1,5.3,13.9,16.5,26.5,0
6095250604,2014,8.86459,9.9,13.6,0,10.9,8.3,2.1,4.9,11,34.2,0
6095250605,2014,8.86459,9.3,16,0,14.6,5.5,3.3,7.8,1.7,25,0
6095250701,2014,8.66411,12.9,22.7,0.5,46.7,21.3,15.6,9.8,20.8,13.4,1
6095250801,2014,8.63059,9.3,20.8,0.3,19,8.2,5.8,10.6,16.9,42.2,0
6095250900,2014,8.66411,17.7,45.7,0,20.7,15.4,3.4,20.5,56.6,15.4,0
6095251000,2014,8.66411,10,25.1,0.5,20.6,11.9,4.6,10.3,17.2,37.8,0
6095251100,2014,8.66411,13.3,7.2,0,59.3,31.8,24.6,18.3,37.8,22,1
6095251200,2014,8.66411,13.2,20,0.4,48.8,26.4,20.2,7.8,22.8,21.8,1
6095251300,2014,8.66411,10.3,10.5,0.4,26.9,12.4,11.5,11,8.5,59.4,0
6095251400,2014,8.66411,10.6,16.1,0,23.7,6,5.5,5.3,12.5,40.2,0
6095251500,2014,8.66411,12.5,21.5,0,38.4,22.5,15.1,10.8,26.4,23.4,1
6095251600,2014,8.66411,11.3,26.2,0,29.3,13.7,13.7,17.3,35.7,30.4,0
6095251701,2014,8.66411,10.2,12.3,1.5,18.7,9.2,3.4,11.6,18.8,37.6,0
6095251702,2014,8.66411,9.9,33.9,0,12.6,10.8,3.2,7.8,30.2,21,0
6095251802,2014,8.68082,17.3,22.2,0,19.8,16.8,8,12.4,40.4,23.2,0
6095251803,2014,8.68082,12,13.3,0.8,30.9,18.4,12.1,8.3,17.1,17.1,0
6095251804,2014,8.68082,11.7,15.6,0,26.9,15.8,11.3,4.8,12.6,11.7,0
6095251901,2014,8.68082,14.9,30.6,0.4,35.5,21.2,14.7,12,23.4,17.6,1
6095251902,2014,8.68082,13,24.8,0.7,32.3,13.8,14.5,14,19.4,14.6,0
6095251903,2014,8.87766,13.6,33.9,0.1,29.1,14.2,10.8,6.4,19.8,7.6,0
6095252103,2014,8.87546,10.5,25.6,2.1,8,7.9,0.5,7.5,9.5,21.7,0
6095252104,2014,8.7523,9.3,5.2,0.9,12.7,2.3,1.6,6.2,5.5,52.1,0
6095252201,2014,8.94853,7.1,10.4,0,16.4,2.4,1.6,7.3,3.4,42.2,0
6095252202,2014,8.85637,8.5,11.1,0.8,21.7,6.3,4.2,7.6,4,36.3,0
6095252305,2014,8.84017,8.9,6.7,0.6,15.7,6.8,2.4,4.2,5.4,52.4,0
6095252306,2014,8.84017,11.2,10.6,0.3,19.7,8.1,2.9,3.9,8.7,54.4,0
6095252310,2014,8.6376,9.6,5.9,0,3.4,4.2,0.5,1.9,5.1,68.9,0
6095252311,2014,8.35481,8.5,16.2,0,13.6,4.1,3.7,3.1,2.1,40.4,0
6095252312,2014,8.35481,9.5,13.9,0.3,21.2,6.7,0.4,4.7,15.3,42.8,0
6095252313,2014,8.35481,10.7,6.8,0,27.5,9,3.8,5.9,8.4,37.7,0
6095252314,2014,8.35481,10.9,11.1,0,23.8,17,3.6,9.9,9,38.6,0
6095252315,2014,8.35481,10,15.2,0,10.8,9.5,0.8,5.7,4,41.6,0
6095252316,2014,8.35481,9.9,23.1,0.9,24.8,17.3,6.6,7.3,6.7,31.1,0
6095252317,2014,8.41504,7.4,16,0.3,18.2,9.3,1.5,3.5,0.7,33.6,0
6095252401,2014,8.64233,11,11.1,0,47.4,24.4,23.6,7.8,14.7,23.8,1
6095252402,2014,8.84017,10.8,15.1,0.7,39.6,21,15.5,7.9,26.8,25.6,1
6095252501,2014,8.64233,12.9,11.8,0.7,45.7,26.1,14.2,11,27.3,24.8,1
6095252502,2014,8.64233,8.6,20.2,0,30.9,22.2,8.3,6.7,25.9,39,0
6095252604,2014,8.64233,13.8,27.3,0.5,29.9,21.2,12.9,13.3,29.2,26.4,0
6095252605,2014,8.64233,11.6,14.1,0.6,47.9,31.2,17.7,10.8,28.7,19.9,1
6095252606,2014,8.64233,12,18.4,0,39.8,29.5,17.5,12.4,28.3,26.3,1
6095252607,2014,8.64233,11.7,17,0,52.2,32.9,21.5,6.4,29.8,19.3,1
6095252608,2014,8.64233,11.4,22.5,0,39.7,19.9,18.1,8.7,18.6,20.6,1
6095252610,2014,8.35481,11,21.5,0,27.8,15.7,7.1,6.1,6.2,34.8,0
6095252611,2014,8.64233,10.8,20.7,0.7,33.5,16.9,10.3,12.7,13,17,0
6095252707,2014,8.75755,13.3,21.5,0.5,28.4,12.7,3,10,21.6,30.9,0
6095252801,2014,8.41504,3.5,6.8,0.7,15.1,2.4,2.4,2.2,9.7,64.2,0
6095252802,2014,8.41504,1.4,17.6,1.4,10.2,-0.1,1,0.7,4.3,66.8,0
6095252904,2014,8.46705,7.6,7.1,0.3,24.1,6.5,4.7,8.3,5.3,55.6,0
6095252908,2014,8.3158,7.5,3.8,0.2,17.9,6.8,3.5,8.1,7.2,62.5,0
6095252909,2014,8.28625,7.5,5.2,3.8,22.8,5.9,1.6,6.3,5.6,63.9,0
6095252910,2014,8.28625,8.2,6.2,0,19.9,5.3,1.2,7.4,7,61.7,0
6095252911,2014,8.46705,14.6,2.4,0.6,8.7,10.6,2.7,1.6,9.8,81.2,0
6095252912,2014,8.28625,7.8,6.4,0,12.4,3.6,1.1,6.5,6.1,61,0
6095252913,2014,8.3158,7.7,7.1,0,16.5,3.9,2,5.1,2.1,62.4,0
6095252914,2014,8.28625,7.9,9,0.1,25.5,5.3,2.9,8.7,10.2,43.3,0
6095252915,2014,8.28625,6.5,16.3,0,17.2,3.4,0,6.7,0,39.6,0
6095253101,2014,8.25484,9.5,4,0,29.9,13.2,10.7,7.2,14.1,60.7,0
6095253105,2014,8.3158,7.9,8.6,0,31.4,8,6.7,9.2,16.9,44.1,0
6095253106,2014,8.3158,7.1,9.2,0,28.4,12.5,5.7,5.4,8.2,58.4,0
6095253107,2014,8.3158,9.2,5.1,0.2,32.2,14,3.9,6.5,14.4,46.8,0
6095253108,2014,8.3158,8.8,11.9,0,18.3,12.1,4.9,7.9,6.3,55.9,0
6095253201,2014,8.25484,9.6,4,0.4,16.4,4.6,0.9,6.6,5.2,73.3,0
6095253203,2014,8.29674,9.4,3.4,0.1,36.7,14,2.8,7.4,12.3,56.5,1
6095253204,2014,8.29674,8.9,4.7,0.4,37.6,25.2,17.2,4.9,17.5,49.2,1
6095253205,2014,8.29674,8.7,2.2,0,27.1,19.7,8,10.4,22,46.7,0
6095253206,2014,8.29674,6.8,1.3,0,15.7,6.5,0.2,9.7,2.1,72,0
6097151401,2014,8.50701,8.4,0,0,52.6,25.6,20.9,6.3,14.2,36.9,1
6097151402,2014,8.40458,8.8,2.7,3.8,47.6,23.3,17.8,5.1,21.7,39,1
6097151502,2014,8.50701,8.3,1.8,0.3,15.8,2.6,3.3,5.4,9.2,75.1,0
6097151503,2014,8.8544,8.6,0,0.3,4.2,2,1.7,2.1,2.5,92.5,0
6097151504,2014,8.2326,8.3,2.3,0.7,15.6,5.6,3.2,7.8,4.3,76.4,0
6097151601,2014,9.08284,13.5,0.2,0.3,3.3,1.7,0.1,2.9,5.3,92,0
6097151602,2014,8.8544,12.4,0,1.5,2,1.8,0,3.9,3.2,95.3,0
6097151700,2014,8.2326,8.5,1.4,0,19.6,6.5,1.2,6.8,6.9,71.2,0
6097151800,2014,8.2326,8.2,0,0,15.4,6.6,2.5,5.9,8,79.5,0
6097151900,2014,8.19524,11,1.5,0,34.1,20,15.3,6.4,16.1,56.8,1
6097152000,2014,8.19524,7.5,1.9,2.6,25.3,18,5.4,15.3,24.4,66,0
6097152100,2014,8.19524,8.1,2.2,0,24.4,17.7,8,7.1,16.2,61.6,0
6097152201,2014,8.19524,6.8,3.1,0.7,12.5,6,3.8,7.2,15.3,74.6,0
6097152202,2014,8.2326,9.4,2.3,0,19,7.9,3.4,6.6,12.7,70.4,0
6097152203,2014,8.19524,8.1,4.6,0,8.4,3.9,0.4,6.9,11.3,82.6,0
6097152300,2014,8.19524,9.1,0.9,0.8,9.4,3.3,1.4,5.8,5.9,80.6,0
6097152400,2014,8.86893,8.8,0.9,0,10.1,5.4,2.2,4.6,5.1,73.1,0
6097152501,2014,8.2326,7.6,1.6,2.2,12.9,6.8,2.9,4.9,9.3,79.2,0
6097152502,2014,8.2326,9.2,0.1,0.2,22,5.9,3.9,6.8,11.6,71.7,0
6097152600,2014,9.36721,8,0.4,0.3,10.4,2.2,1.1,5,6.4,79.6,0
6097152801,2014,8.86893,8,0.8,0.3,21.8,9.9,5.6,4.5,5.9,66.5,0
6097152802,2014,8.19524,9.4,7.7,0,41.2,28.6,19,8.7,20.3,42.6,1
6097152903,2014,8.19524,10.3,3.2,0.9,57.6,36,22.9,8.3,16,28.4,1
6097152904,2014,8.16102,7.7,4.2,0.9,22.1,11.7,6.1,4.7,9.9,68.7,0
6097152905,2014,8.16102,8.8,0.4,0,36,14.5,12.1,9.4,6.3,55.7,1
6097152906,2014,8.16102,6.3,1.8,1.5,15.4,9.7,4.1,5.1,7.1,68.4,0
6097153001,2014,8.19524,9.1,2.1,0,44.6,20,9.9,3.9,17.1,43,1
6097153002,2014,8.19524,10.3,3.1,0.3,55.7,38.6,27.1,16,28.7,36.6,1
6097153003,2014,8.19524,8.2,2.8,1.2,39.7,20.8,19.1,9.4,14.4,49.7,1
6097153005,2014,8.16102,9.1,1,1.6,35.3,17.4,8.4,6,14.1,55.4,1
6097153006,2014,8.16102,9.6,0.6,0,24.9,11.1,7.6,6.8,14.3,67.5,0
6097153102,2014,8.40458,10.6,0.8,1.3,63.4,40.8,29.5,8.2,20.2,27.2,1
6097153103,2014,8.40458,8.4,0.9,2,54.3,26.3,26.7,9.7,20.4,36.3,1
6097153104,2014,8.40458,10.1,0.8,0.9,67.3,47.9,40.1,15.3,34.2,24,1
6097153200,2014,8.40458,9.1,1.8,0.1,47.6,22.1,25.1,4.5,21.8,35.4,1
6097153300,2014,8.14252,7.7,3.7,1.9,33.7,23.2,12.5,9.4,13.2,44.1,0
6099000501,2014,10.594,10.4,0.7,0.5,35.5,12.9,6.9,3.2,5.3,53.3,1
6099000503,2014,10.589,8.3,1.7,0,31,12,3,8.5,17.9,49.8,0
6099000504,2014,10.594,8.9,3.2,0,28.6,6.6,3.4,5.2,7.6,39.3,0
6099000505,2014,10.594,10.4,3.3,0.1,31.4,21,4.8,9.4,19.2,47.8,0
6099000506,2014,10.594,10.3,2.9,0,25.6,12.1,3.5,10.5,22.9,59.8,0
6099000601,2014,10.589,8.8,3.4,0,37.7,18.4,6.9,9.7,10.4,47.9,1
6099000602,2014,10.589,10.1,3,1.7,47.7,19.9,10.7,13.8,13.7,39.3,1
6099000801,2014,10.6241,11,1.3,0.7,26.2,10.1,2.9,8,17.1,67.7,0
6099000803,2014,10.589,13.1,4.6,0.2,56.6,34.2,16.9,10.1,35.5,35.2,1
6099000805,2014,10.6241,10.8,5,0,38.8,20.3,9.2,12.8,24.2,45.4,1
6099000806,2014,10.6241,9.7,3.3,0.6,30.7,8.7,5.2,9.9,15.4,54.1,0
6099000807,2014,10.589,10.5,1,1.8,34.9,18.4,4.2,9.7,16.3,54.4,1
6099000905,2014,10.6489,10,10.1,1,17.2,13,0.3,6.1,14.8,62,0
6099000906,2014,10.6489,8.7,3.9,1.1,29.1,7.8,2.5,5.5,5.6,61.3,0
6099000907,2014,10.6241,10,1.2,0.3,14.9,5.9,1.6,5.7,6.5,77.5,0
6099000908,2014,10.6241,9.7,7.1,2.3,36.9,12.4,1.5,7.9,21,49.1,1
6099000909,2014,10.6241,11.1,3,0,32.9,17.7,3.7,8.2,27.8,52.1,0
6099000910,2014,10.6241,10.4,3.2,0.6,41.8,21.3,4.5,7.2,19,46.5,1
6099000911,2014,10.6489,9.1,4.1,0.1,34,10.6,4.7,7.7,17.8,52.7,0
6099000912,2014,10.6489,8.1,2.6,0,24.7,10.2,2.1,8.4,7.4,51.2,0
6099001001,2014,10.6489,11.3,5.4,0,23.6,9.4,3.9,9.8,22.8,68.1,0
6099001002,2014,10.6241,11.2,2.6,2.5,29.3,16.5,3.7,17.2,21.2,60.2,0
6099001100,2014,10.6241,11.5,1.1,0.1,34.4,18.7,5.7,6.9,24.1,58,1
6099001200,2014,10.6241,8.9,2.8,1,28,9.8,7.3,9.2,20.4,59.6,0
6099001300,2014,10.6241,9.2,0.2,0,20.1,7.9,3.6,7.7,14.1,77,0
6099001400,2014,10.6241,13.1,3.6,1,34.2,23.1,9.1,16.4,36.2,50.3,1
6099001500,2014,10.5987,12.8,1.9,0,54.3,27.4,23.7,8.7,22.9,35.9,1
